2022-07-29 18:36:17,516 INFO  Logger.cs: 70 - 
2022-07-29 21:23:07,497 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 送餐车V2.0
2022-07-29 21:23:07,497 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 送餐车V2.0
2022-07-29 21:23:07,497 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 送餐车V2.0
2022-07-29 21:23:07,498 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-07-29 21:23:07,498 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-07-29 21:23:07,498 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 送餐车V2.0.stp-1
2022-07-29 21:23:07,498 INFO  ExportHelperExtension.cs: 1136 - Found 74 in 送餐车V2.0.stp-1
2022-07-29 21:23:07,499 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 送餐车V2.0.stp-1
2022-07-29 21:23:07,930 INFO  SwAddin.cs: 339 - Loading config tree
2022-07-29 21:23:07,931 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-07-29 21:23:07,932 INFO  SwAddin.cs: 344 - Showing property manager
2022-07-29 21:57:00,732 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 21:57:04,451 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 21:57:05,683 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 21:57:08,307 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:06:29,706 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:06:31,235 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:06:31,797 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:07:41,669 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2022-07-29 22:07:41,721 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:08:36,659 INFO  SwAddin.cs: 294 - Assembly export called for file 送餐车V2.0
2022-07-29 22:08:36,660 INFO  SwAddin.cs: 299 - Save is required
2022-07-29 22:08:36,660 INFO  SwAddin.cs: 313 - Saving assembly
2022-07-29 22:08:36,660 INFO  SwAddin.cs: 316 - Opening property manager
2022-07-29 22:08:36,660 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 送餐车V2.0
2022-07-29 22:08:36,661 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 送餐车V2.0
2022-07-29 22:08:36,661 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in 送餐车V2.0
2022-07-29 22:08:36,661 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-07-29 22:08:36,661 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-07-29 22:08:36,662 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 送餐车V2.0.stp-1
2022-07-29 22:08:36,662 INFO  ExportHelperExtension.cs: 1136 - Found 74 in 送餐车V2.0.stp-1
2022-07-29 22:08:36,663 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 送餐车V2.0.stp-1
2022-07-29 22:08:36,663 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 送餐车V2.0
2022-07-29 22:08:36,664 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 送餐车V2.0
2022-07-29 22:08:36,664 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 送餐车V2.0
2022-07-29 22:08:36,664 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-07-29 22:08:36,665 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-07-29 22:08:36,665 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 送餐车V2.0.stp-1
2022-07-29 22:08:36,665 INFO  ExportHelperExtension.cs: 1136 - Found 74 in 送餐车V2.0.stp-1
2022-07-29 22:08:36,666 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 送餐车V2.0.stp-1
2022-07-29 22:08:37,057 INFO  SwAddin.cs: 339 - Loading config tree
2022-07-29 22:08:37,058 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-07-29 22:08:37,059 INFO  SwAddin.cs: 344 - Showing property manager
2022-07-29 22:09:27,610 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2022-07-29 22:09:27,677 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:09:41,550 INFO  SwAddin.cs: 294 - Assembly export called for file 送餐车V2.0
2022-07-29 22:09:41,550 INFO  SwAddin.cs: 299 - Save is required
2022-07-29 22:09:41,550 INFO  SwAddin.cs: 313 - Saving assembly
2022-07-29 22:09:41,550 INFO  SwAddin.cs: 316 - Opening property manager
2022-07-29 22:09:41,554 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 送餐车V2.0
2022-07-29 22:09:41,554 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 送餐车V2.0
2022-07-29 22:09:41,555 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in 送餐车V2.0
2022-07-29 22:09:41,555 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-07-29 22:09:41,555 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-07-29 22:09:41,555 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 送餐车V2.0.stp-1
2022-07-29 22:09:41,556 INFO  ExportHelperExtension.cs: 1136 - Found 74 in 送餐车V2.0.stp-1
2022-07-29 22:09:41,556 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 送餐车V2.0.stp-1
2022-07-29 22:09:41,556 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 送餐车V2.0
2022-07-29 22:09:41,556 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 送餐车V2.0
2022-07-29 22:09:41,557 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 送餐车V2.0
2022-07-29 22:09:41,557 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-07-29 22:09:41,557 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-07-29 22:09:41,557 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 送餐车V2.0.stp-1
2022-07-29 22:09:41,558 INFO  ExportHelperExtension.cs: 1136 - Found 74 in 送餐车V2.0.stp-1
2022-07-29 22:09:41,558 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 送餐车V2.0.stp-1
2022-07-29 22:09:41,810 INFO  SwAddin.cs: 339 - Loading config tree
2022-07-29 22:09:41,811 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-07-29 22:09:41,812 INFO  SwAddin.cs: 344 - Showing property manager
2022-07-29 22:10:04,612 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:10:05,720 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:10:08,322 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:10:52,317 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2022-07-29 22:10:52,379 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:16:19,649 INFO  SwAddin.cs: 294 - Assembly export called for file 送餐车V2.0
2022-07-29 22:16:19,650 INFO  SwAddin.cs: 299 - Save is required
2022-07-29 22:16:19,650 INFO  SwAddin.cs: 313 - Saving assembly
2022-07-29 22:16:19,650 INFO  SwAddin.cs: 316 - Opening property manager
2022-07-29 22:16:19,650 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 送餐车V2.0
2022-07-29 22:16:19,651 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 送餐车V2.0
2022-07-29 22:16:19,651 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in 送餐车V2.0
2022-07-29 22:16:19,651 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-07-29 22:16:19,651 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-07-29 22:16:19,651 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 送餐车V2.0.stp-1
2022-07-29 22:16:19,652 INFO  ExportHelperExtension.cs: 1136 - Found 74 in 送餐车V2.0.stp-1
2022-07-29 22:16:19,652 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 送餐车V2.0.stp-1
2022-07-29 22:16:19,652 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 送餐车V2.0
2022-07-29 22:16:19,653 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 送餐车V2.0
2022-07-29 22:16:19,653 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 送餐车V2.0
2022-07-29 22:16:19,653 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-07-29 22:16:19,653 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-07-29 22:16:19,654 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 送餐车V2.0.stp-1
2022-07-29 22:16:19,654 INFO  ExportHelperExtension.cs: 1136 - Found 74 in 送餐车V2.0.stp-1
2022-07-29 22:16:19,654 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 送餐车V2.0.stp-1
2022-07-29 22:16:20,045 INFO  SwAddin.cs: 339 - Loading config tree
2022-07-29 22:16:20,045 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-07-29 22:16:20,046 INFO  SwAddin.cs: 344 - Showing property manager
2022-07-29 22:17:19,048 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:17:19,433 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:18:14,385 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:18:20,448 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:18:27,835 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:20:04,888 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:20:07,148 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:20:11,609 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:22:14,086 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:23:06,617 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:23:10,137 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:23:18,873 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:24:24,345 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:24:29,430 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:24:41,667 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:25:09,645 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:26:00,155 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:26:00,927 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:27:26,049 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:27:29,774 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:27:32,903 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:27:56,750 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:29:22,523 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:29:34,511 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:29:37,065 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:30:15,403 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:30:56,814 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:31:54,561 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:31:56,721 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:32:02,220 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-29 22:33:37,051 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-07-29 22:33:47,576 INFO  ExportHelperExtension.cs: 347 - Creating joint wheel_linkr
2022-07-29 22:33:47,858 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child wheel_linkr failed
2022-07-29 22:33:47,871 INFO  ExportHelperExtension.cs: 347 - Creating joint wheel_linkl
2022-07-29 22:33:48,029 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child wheel_linkl failed
2022-07-29 22:33:48,039 INFO  ExportHelperExtension.cs: 347 - Creating joint lidar_link
2022-07-29 22:33:48,042 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-07-29 22:33:48,043 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-07-29 22:33:48,044 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2022-07-29 22:33:48,044 INFO  ExportHelperExtension.cs: 1402 - Fixing 74
2022-07-29 22:33:48,044 INFO  ExportHelperExtension.cs: 1409 - Component 74 is already fixed
2022-07-29 22:33:48,044 INFO  ExportHelperExtension.cs: 1402 - Fixing 73
2022-07-29 22:33:48,044 INFO  ExportHelperExtension.cs: 1409 - Component 73 is already fixed
2022-07-29 22:33:48,045 INFO  ExportHelperExtension.cs: 1402 - Fixing 72
2022-07-29 22:33:48,045 INFO  ExportHelperExtension.cs: 1409 - Component 72 is already fixed
2022-07-29 22:33:48,045 INFO  ExportHelperExtension.cs: 1402 - Fixing 71
2022-07-29 22:33:48,045 INFO  ExportHelperExtension.cs: 1409 - Component 71 is already fixed
2022-07-29 22:33:48,046 INFO  ExportHelperExtension.cs: 1402 - Fixing 70
2022-07-29 22:33:48,046 INFO  ExportHelperExtension.cs: 1409 - Component 70 is already fixed
2022-07-29 22:33:48,046 INFO  ExportHelperExtension.cs: 1402 - Fixing 69
2022-07-29 22:33:48,046 INFO  ExportHelperExtension.cs: 1409 - Component 69 is already fixed
2022-07-29 22:33:48,046 INFO  ExportHelperExtension.cs: 1402 - Fixing 68
2022-07-29 22:33:48,047 INFO  ExportHelperExtension.cs: 1409 - Component 68 is already fixed
2022-07-29 22:33:48,052 INFO  ExportHelperExtension.cs: 1402 - Fixing 67
2022-07-29 22:33:48,053 INFO  ExportHelperExtension.cs: 1409 - Component 67 is already fixed
2022-07-29 22:33:48,053 INFO  ExportHelperExtension.cs: 1402 - Fixing 66
2022-07-29 22:33:48,053 INFO  ExportHelperExtension.cs: 1409 - Component 66 is already fixed
2022-07-29 22:33:48,053 INFO  ExportHelperExtension.cs: 1402 - Fixing 65
2022-07-29 22:33:48,053 INFO  ExportHelperExtension.cs: 1409 - Component 65 is already fixed
2022-07-29 22:33:48,054 INFO  ExportHelperExtension.cs: 1402 - Fixing 64
2022-07-29 22:33:48,054 INFO  ExportHelperExtension.cs: 1409 - Component 64 is already fixed
2022-07-29 22:33:48,054 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2022-07-29 22:33:48,054 INFO  ExportHelperExtension.cs: 1409 - Component 63 is already fixed
2022-07-29 22:33:48,055 INFO  ExportHelperExtension.cs: 1402 - Fixing 62
2022-07-29 22:33:48,055 INFO  ExportHelperExtension.cs: 1409 - Component 62 is already fixed
2022-07-29 22:33:48,056 INFO  ExportHelperExtension.cs: 1402 - Fixing 61
2022-07-29 22:33:48,056 INFO  ExportHelperExtension.cs: 1409 - Component 61 is already fixed
2022-07-29 22:33:48,056 INFO  ExportHelperExtension.cs: 1402 - Fixing 60
2022-07-29 22:33:48,057 INFO  ExportHelperExtension.cs: 1409 - Component 60 is already fixed
2022-07-29 22:33:48,057 INFO  ExportHelperExtension.cs: 1402 - Fixing 59
2022-07-29 22:33:48,057 INFO  ExportHelperExtension.cs: 1409 - Component 59 is already fixed
2022-07-29 22:33:48,057 INFO  ExportHelperExtension.cs: 1402 - Fixing 58
2022-07-29 22:33:48,058 INFO  ExportHelperExtension.cs: 1409 - Component 58 is already fixed
2022-07-29 22:33:48,058 INFO  ExportHelperExtension.cs: 1402 - Fixing 57
2022-07-29 22:33:48,058 INFO  ExportHelperExtension.cs: 1409 - Component 57 is already fixed
2022-07-29 22:33:48,058 INFO  ExportHelperExtension.cs: 1402 - Fixing 56
2022-07-29 22:33:48,058 INFO  ExportHelperExtension.cs: 1409 - Component 56 is already fixed
2022-07-29 22:33:48,059 INFO  ExportHelperExtension.cs: 1402 - Fixing 55
2022-07-29 22:33:48,059 INFO  ExportHelperExtension.cs: 1409 - Component 55 is already fixed
2022-07-29 22:33:48,059 INFO  ExportHelperExtension.cs: 1402 - Fixing 54
2022-07-29 22:33:48,059 INFO  ExportHelperExtension.cs: 1409 - Component 54 is already fixed
2022-07-29 22:33:48,059 INFO  ExportHelperExtension.cs: 1402 - Fixing 53
2022-07-29 22:33:48,060 INFO  ExportHelperExtension.cs: 1409 - Component 53 is already fixed
2022-07-29 22:33:48,060 INFO  ExportHelperExtension.cs: 1402 - Fixing 52
2022-07-29 22:33:48,060 INFO  ExportHelperExtension.cs: 1409 - Component 52 is already fixed
2022-07-29 22:33:48,060 INFO  ExportHelperExtension.cs: 1402 - Fixing 50
2022-07-29 22:33:48,061 INFO  ExportHelperExtension.cs: 1409 - Component 50 is already fixed
2022-07-29 22:33:48,061 INFO  ExportHelperExtension.cs: 1402 - Fixing 49
2022-07-29 22:33:48,061 INFO  ExportHelperExtension.cs: 1409 - Component 49 is already fixed
2022-07-29 22:33:48,061 INFO  ExportHelperExtension.cs: 1402 - Fixing 48
2022-07-29 22:33:48,061 INFO  ExportHelperExtension.cs: 1409 - Component 48 is already fixed
2022-07-29 22:33:48,062 INFO  ExportHelperExtension.cs: 1402 - Fixing 47
2022-07-29 22:33:48,062 INFO  ExportHelperExtension.cs: 1409 - Component 47 is already fixed
2022-07-29 22:33:48,062 INFO  ExportHelperExtension.cs: 1402 - Fixing 46
2022-07-29 22:33:48,062 INFO  ExportHelperExtension.cs: 1409 - Component 46 is already fixed
2022-07-29 22:33:48,062 INFO  ExportHelperExtension.cs: 1402 - Fixing 45
2022-07-29 22:33:48,063 INFO  ExportHelperExtension.cs: 1409 - Component 45 is already fixed
2022-07-29 22:33:48,063 INFO  ExportHelperExtension.cs: 1402 - Fixing 44
2022-07-29 22:33:48,063 INFO  ExportHelperExtension.cs: 1409 - Component 44 is already fixed
2022-07-29 22:33:48,063 INFO  ExportHelperExtension.cs: 1402 - Fixing 43
2022-07-29 22:33:48,064 INFO  ExportHelperExtension.cs: 1409 - Component 43 is already fixed
2022-07-29 22:33:48,064 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2022-07-29 22:33:48,064 INFO  ExportHelperExtension.cs: 1409 - Component 42 is already fixed
2022-07-29 22:33:48,064 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2022-07-29 22:33:48,064 INFO  ExportHelperExtension.cs: 1409 - Component 41 is already fixed
